user_id	chat_id	chat_title	wave	start	count
41405773	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41407271	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41407687	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41409040	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41412394	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41413525	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41414559	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41414659	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41418604	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41419125	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41419289	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41421825	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41424382	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41425038	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41426252	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41426489	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41426917	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41427206	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41427483	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41429171	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41431932	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41437667	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41438849	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41441577	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41443230	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41443416	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41445796	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41446204	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41447868	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41452352	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41453508	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41455028	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41455561	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41456131	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41456212	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41457403	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41457948	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41459369	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41463885	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41464103	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41464260	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41468985	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41469609	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41470587	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41471867	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41477683	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41479134	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41485515	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41486936	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41489043	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41489164	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41489800	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41489981	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41490474	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41492337	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41492397	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41493276	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41496603	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41497889	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41506264	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41506302	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41507717	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41509829	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41510397	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41510786	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41511259	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41511354	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41513673	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41514241	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41516355	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41517643	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41517667	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41518052	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41520781	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41522519	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41527392	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41531839	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41532216	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41534193	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41534488	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41534711	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41534776	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41535075	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41541154	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41542081	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41542171	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41543684	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41544467	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41544916	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41545842	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41547108	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41553805	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41553814	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41558689	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41559106	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41559831	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41560939	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41561348	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41561977	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41562157	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41564701	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41566379	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41568463	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41576219	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41578078	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41578412	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41580331	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41580577	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41581853	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41584765	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41592429	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41593563	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41594158	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41594624	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41595425	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41596935	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41597218	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41599438	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41599729	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41599893	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41600274	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41601585	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41602363	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41602747	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41603155	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41603444	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41607897	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41609319	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41614495	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41616079	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41616466	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41616613	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41617121	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41617848	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41623610	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41624197	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41625108	-73531404989116	Бесплатный Взаимопиар	1	0	1000
41626180	-73531404989116	Бесплатный Взаимопиар	1	0	1000
