user_id	chat_id	chat_title	wave	start	count
54271099	-73539161567932	Бесплатный Пиар	1	0	1000
54271904	-73539161567932	Бесплатный Пиар	1	0	1000
54275377	-73539161567932	Бесплатный Пиар	1	0	1000
54284277	-73539161567932	Бесплатный Пиар	1	0	1000
54290957	-73539161567932	Бесплатный Пиар	1	0	1000
54292967	-73539161567932	Бесплатный Пиар	1	0	1000
54296279	-73539161567932	Бесплатный Пиар	1	0	1000
54296761	-73539161567932	Бесплатный Пиар	1	0	1000
54299515	-73539161567932	Бесплатный Пиар	1	0	1000
54302161	-73539161567932	Бесплатный Пиар	1	0	1000
54302992	-73539161567932	Бесплатный Пиар	1	0	1000
54305061	-73539161567932	Бесплатный Пиар	1	0	1000
54306158	-73539161567932	Бесплатный Пиар	1	0	1000
54312147	-73539161567932	Бесплатный Пиар	1	0	1000
54314342	-73539161567932	Бесплатный Пиар	1	0	1000
54317457	-73539161567932	Бесплатный Пиар	1	0	1000
54322062	-73539161567932	Бесплатный Пиар	1	0	1000
54323983	-73539161567932	Бесплатный Пиар	1	0	1000
54328249	-73539161567932	Бесплатный Пиар	1	0	1000
54329496	-73539161567932	Бесплатный Пиар	1	0	1000
54344306	-73539161567932	Бесплатный Пиар	1	0	1000
54345767	-73539161567932	Бесплатный Пиар	1	0	1000
54347514	-73539161567932	Бесплатный Пиар	1	0	1000
54351430	-73539161567932	Бесплатный Пиар	1	0	1000
54362775	-73539161567932	Бесплатный Пиар	1	0	1000
54364882	-73539161567932	Бесплатный Пиар	1	0	1000
54369064	-73539161567932	Бесплатный Пиар	1	0	1000
54369505	-73539161567932	Бесплатный Пиар	1	0	1000
54372658	-73539161567932	Бесплатный Пиар	1	0	1000
54381989	-73539161567932	Бесплатный Пиар	1	0	1000
54393306	-73539161567932	Бесплатный Пиар	1	0	1000
54397114	-73539161567932	Бесплатный Пиар	1	0	1000
54397832	-73539161567932	Бесплатный Пиар	1	0	1000
54399720	-73539161567932	Бесплатный Пиар	1	0	1000
54403878	-73539161567932	Бесплатный Пиар	1	0	1000
54405259	-73539161567932	Бесплатный Пиар	1	0	1000
54407625	-73539161567932	Бесплатный Пиар	1	0	1000
54410536	-73539161567932	Бесплатный Пиар	1	0	1000
54416585	-73539161567932	Бесплатный Пиар	1	0	1000
54417139	-73539161567932	Бесплатный Пиар	1	0	1000
54419406	-73539161567932	Бесплатный Пиар	1	0	1000
54419593	-73539161567932	Бесплатный Пиар	1	0	1000
54423824	-73539161567932	Бесплатный Пиар	1	0	1000
54429611	-73539161567932	Бесплатный Пиар	1	0	1000
54431752	-73539161567932	Бесплатный Пиар	1	0	1000
54433202	-73539161567932	Бесплатный Пиар	1	0	1000
54438897	-73539161567932	Бесплатный Пиар	1	0	1000
54442407	-73539161567932	Бесплатный Пиар	1	0	1000
54443654	-73539161567932	Бесплатный Пиар	1	0	1000
54444719	-73539161567932	Бесплатный Пиар	1	0	1000
54450409	-73539161567932	Бесплатный Пиар	1	0	1000
54455799	-73539161567932	Бесплатный Пиар	1	0	1000
54457656	-73539161567932	Бесплатный Пиар	1	0	1000
54459535	-73539161567932	Бесплатный Пиар	1	0	1000
54460058	-73539161567932	Бесплатный Пиар	1	0	1000
54460850	-73539161567932	Бесплатный Пиар	1	0	1000
54464584	-73539161567932	Бесплатный Пиар	1	0	1000
54471419	-73539161567932	Бесплатный Пиар	1	0	1000
54474778	-73539161567932	Бесплатный Пиар	1	0	1000
54477550	-73539161567932	Бесплатный Пиар	1	0	1000
54487082	-73539161567932	Бесплатный Пиар	1	0	1000
